event_id,discipline,category,athlete_id,rank,qualification_rank,qualification_score,semi_final_rank,semi_final_score,final_rank,final_score
1396,lead,youth b female,15996,20,16,15.2,20,32+,,
1396,lead,youth b female,14705,21,23,24.19,21,30.0,,
1396,lead,youth b female,15473,23,25,26.15,23,28.0,,
1396,lead,youth b female,16022,29,29,28.43,,,,
1396,lead,youth b female,16038,31,31,29.44,,,,
1396,boulder,youth a female,12653,1,3,6T6z 11 7,1,4T4z 9 6,1,4T4z 13 9
1396,boulder,youth a female,13995,2,1,6T6z 7 7,3,3T4z 6 5,2,2T4z 2 6
1396,boulder,youth a female,13313,3,7,5T6z 6 9,5,3T4z 16 10,3,1T4z 1 13
1396,boulder,youth a female,13994,4,5,5T6z 6 6,6,2T4z 3 7,4,1T3z 1 8
1396,boulder,youth a female,12947,5,9,5T5z 8 7,2,3T4z 4 5,5,0T3z 0 8
1396,boulder,youth a female,13364,6,10,5T5z 8 8,4,3T4z 10 6,6,0T3z 0 11
1396,boulder,youth a female,13857,7,14,4T6z 4 14,7,2T4z 4 5,,
1396,boulder,youth a female,13462,8,6,5T6z 6 7,8,1T4z 1 5,,
1396,boulder,youth a female,14005,9,19,4T5z 10 8,9,1T4z 1 8,,
1396,boulder,youth a female,16198,10,20,4T4z 5 4,10,1T4z 3 6,,
1396,boulder,youth a female,13312,11,13,5T5z 18 17,11,1T4z 4 8,,
1396,boulder,youth a female,14057,12,4,6T6z 11 9,12,1T3z 1 3,,
1396,boulder,youth a female,12852,13,15,4T6z 6 6,13,1T3z 6 10,,
1396,boulder,youth a female,15046,14,12,5T5z 10 7,14,1T2z 3 3,,
1396,boulder,youth a female,13298,15,2,6T6z 8 8,15,0T4z 0 5,,
1396,boulder,youth a female,12501,16,18,4T5z 5 5,16,0T4z 0 16,,
1396,boulder,youth a female,13344,17,8,5T6z 8 9,17,0T3z 0 5,,
1396,boulder,youth a female,12576,18,17,4T6z 12 14,18,0T3z 0 6,,
1396,boulder,youth a female,13023,19,11,5T5z 10 5,19,0T2z 0 4,,
1396,boulder,youth a female,14977,20,16,4T6z 7 10,20,0T2z 0 5,,
1396,boulder,youth a female,15588,21,21,4T4z 6 5,,,,
1396,boulder,youth a female,13358,22,22,3T6z 3 11,,,,
1396,boulder,youth a female,12796,23,23,3T6z 4 8,,,,
1396,boulder,youth a female,13974,24,24,3T5z 4 15,,,,
1396,boulder,youth a female,14023,25,25,3T5z 7 9,,,,
1396,boulder,youth a female,14372,26,26,3T5z 11 11,,,,
1396,boulder,youth a female,12901,27,27,3T4z 5 4,,,,
1396,boulder,youth a female,13614,28,28,3T4z 5 5,,,,
1396,boulder,youth a female,12610,28,28,3T4z 5 5,,,,
1396,boulder,youth a female,13948,30,30,3T4z 6 6,,,,
1396,boulder,youth a female,14978,30,30,3T4z 6 6,,,,
1396,boulder,youth a female,14031,32,32,3T4z 8 9,,,,
1396,boulder,youth a female,14917,33,33,3T4z 10 11,,,,
1396,boulder,youth a female,14033,34,34,2T6z 3 10,,,,
1396,boulder,youth a female,14919,35,35,2T5z 2 14,,,,
1396,boulder,youth a female,13335,36,36,2T5z 4 9,,,,
1396,boulder,youth a female,16059,37,37,2T5z 11 16,,,,
1396,boulder,youth a female,16162,38,38,2T4z 2 6,,,,
1396,boulder,youth a female,14706,39,39,2T4z 3 6,,,,
1396,boulder,youth a female,14994,40,40,2T4z 4 7,,,,
1396,boulder,youth a female,13975,41,41,2T4z 6 5,,,,
1396,boulder,youth a female,16225,42,42,2T3z 2 3,,,,
1396,boulder,youth a female,16012,43,43,1T6z 1 15,,,,
1396,boulder,youth a female,12794,44,44,1T4z 1 5,,,,
1396,boulder,youth a female,16011,45,45,1T4z 2 12,,,,
1396,boulder,youth a female,16259,46,46,1T3z 1 3,,,,
1396,boulder,youth a female,14707,47,47,1T3z 3 6,,,,
1396,boulder,youth a female,16273,48,48,1T2z 2 2,,,,
1396,boulder,youth a female,16299,49,49,1T2z 2 3,,,,
1396,boulder,youth a female,13815,50,50,0T4z 0 4,,,,
1396,boulder,youth a female,13064,51,51,0T3z 0 4,,,,
1396,boulder,youth a female,14043,52,52,0T3z 0 5,,,,
1396,boulder,youth a female,15061,53,53,0T3z 0 8,,,,
1396,boulder,youth a female,16244,54,54,0T3z 0 9,,,,
1396,boulder,youth a female,14898,55,55,0T2z 0 2,,,,
1396,boulder,youth a female,16164,55,55,0T2z 0 2,,,,
1396,boulder,youth a female,14944,55,55,0T2z 0 2,,,,
1396,boulder,youth a female,13972,58,58,0T2z 0 4,,,,
1396,boulder,youth a female,14913,59,59,0T1z 0 1,,,,
1396,boulder,youth a female,16039,60,60,0T1z 0 3,,,,
1396,boulder,youth a female,15942,61,61,0T0z 0 0,,,,
1396,speed,youth a female,15167,1,1,7.04,,,1,6.86
1396,speed,youth a female,14972,2,2,7.18,,,2,FALL
1396,speed,youth a female,14964,3,4,7.65,,,3,7.42
1396,speed,youth a female,13052,5,6,7.87,,,5,7.656
1396,speed,youth a female,14805,6,5,7.86,,,6,7.697
1396,speed,youth a female,12741,7,7,8.17,,,7,7.87
1396,speed,youth a female,14802,8,9,8.28,,,8,FALL (8.19)
1396,speed,youth a female,16260,9,13,8.36,,,9,8.18
1396,speed,youth a female,13396,10,8,8.27,,,10,FALL (8.27)
1396,speed,youth a female,14570,11,10,8.293,,,11,8.94 (8.29)
1396,speed,youth a female,14036,12,11,8.295,,,12,FALL (8.29)
1396,speed,youth a female,14092,13,12,8.34,,,13,10.30 (8.34)
1396,speed,youth a female,14059,15,15,8.67,,,15,FALL (8.67)
1396,speed,youth a female,14193,16,16,8.81,,,16,10.51 (8.81)
1396,speed,youth a female,15016,17,17,8.88,,,,
1396,speed,youth a female,13069,19,19,9.845,,,,
1396,speed,youth a female,16213,21,21,9.91,,,,
1396,speed,youth a female,13058,22,22,10.06,,,,
1396,speed,youth a female,16010,23,23,10.49,,,,
1396,speed,youth a female,16009,24,24,10.54,,,,
1396,speed,youth a female,15042,25,25,10.88,,,,
1396,speed,youth a female,16124,27,27,14.59,,,,
1396,speed,youth a female,13816,29,29,FALSE START,,,,
1396,speed,youth a female,16123,29,29,FALSE START,,,,
1396,lead,youth a female,13398,2,8,8.8,2,49.0,2,37.0
1396,lead,youth a female,13712,6,7,8.0,6,42+,6,24+
1396,lead,youth a female,15015,8,9,9.27,7,41+,8,21+
1396,lead,youth a female,12476,18,16,16.12,18,29+,,
1396,lead,youth a female,14970,21,22,20.74,21,29+,,
1396,lead,youth a female,13752,23,26,23.18,23,29+,,
1396,lead,youth a female,14055,25,3,5.66,25,28.0,,
1396,lead,youth a female,14004,26,13,13.11,26,28.0,,
1396,lead,youth a female,16013,43,43,42.73,,,,
1396,lead,youth a female,14702,45,45,43.75,,,,
1396,lead,youth a female,14703,49,49,48.69,,,,
1396,lead,youth a female,16247,61,61,59.5,,,,
1396,lead,youth a female,14716,,,DNS,,,,
1396,boulder,juniors female,12371,1,1,6T6z 6 6,3,3T3z 8 7,1,3T4z 6 9
1396,boulder,juniors female,12562,2,2,6T6z 7 6,2,4T4z 13 10,2,2T2z 5 5
1396,boulder,juniors female,12336,3,3,6T6z 8 6,1,4T4z 9 7,3,1T2z 1 2
1396,boulder,juniors female,14865,4,5,5T6z 10 13,6,1T4z 2 13,4,1T2z 9 10
1396,boulder,juniors female,12523,5,4,5T6z 7 8,4,2T4z 5 9,5,0T2z 0 5
1396,boulder,juniors female,13458,6,6,5T5z 7 6,5,1T4z 1 9,6,0T0z 0 0
1396,boulder,juniors female,16230,7,12,4T5z 5 6,7,1T3z 3 14,,
1396,boulder,juniors female,12222,8,10,4T6z 7 11,8,1T3z 5 13,,
1396,boulder,juniors female,12012,9,17,3T6z 7 13,9,1T3z 6 10,,
1396,boulder,juniors female,13639,10,13,4T5z 6 9,10,1T2z 3 2,,
1396,boulder,juniors female,13936,11,19,3T5z 4 7,11,1T2z 5 6,,
1396,boulder,juniors female,13459,12,9,4T6z 5 11,12,0T4z 0 9,,
1396,boulder,juniors female,13436,13,8,4T6z 4 14,13,0T3z 0 7,,
1396,boulder,juniors female,12386,14,10,4T6z 7 11,14,0T3z 0 16,,
1396,boulder,juniors female,11786,15,7,5T5z 9 8,15,0T2z 0 4,,
1396,boulder,juniors female,13993,16,16,4T4z 13 8,16,0T2z 0 5,,
1396,boulder,juniors female,13362,17,14,4T5z 9 9,17,0T2z 0 10,,
1396,boulder,juniors female,12507,18,20,3T5z 4 9,18,0T2z 0 12,,
1396,boulder,juniors female,13558,19,15,4T4z 6 4,19,0T2z 0 15,,
1396,boulder,juniors female,13982,20,18,3T5z 3 5,20,0T1z 0 5,,
1396,boulder,juniors female,12835,21,21,3T4z 3 4,,,,
1396,boulder,juniors female,15134,21,21,3T4z 3 4,,,,
1396,boulder,juniors female,12982,23,23,3T4z 4 5,,,,
1396,boulder,juniors female,12636,24,24,3T4z 5 5,,,,
1396,boulder,juniors female,12519,25,25,3T4z 8 5,,,,
1396,boulder,juniors female,12688,26,26,2T5z 8 11,,,,
1396,boulder,juniors female,13559,27,27,2T4z 3 7,,,,
1396,boulder,juniors female,13971,28,28,2T2z 5 2,,,,
1396,boulder,juniors female,13022,29,29,1T5z 1 15,,,,
1396,boulder,juniors female,12682,30,30,1T4z 1 4,,,,
1396,boulder,juniors female,14845,31,31,1T4z 1 5,,,,
1396,boulder,juniors female,14112,32,32,1T4z 1 8,,,,
1396,boulder,juniors female,14109,33,33,1T4z 2 11,,,,
1396,boulder,juniors female,16091,34,34,1T3z 1 4,,,,
1396,boulder,juniors female,14029,35,35,1T3z 3 3,,,,
1396,boulder,juniors female,16252,36,36,1T3z 4 3,,,,
1396,boulder,juniors female,13510,37,37,1T2z 1 2,,,,
1396,boulder,juniors female,12902,38,38,1T2z 2 2,,,,
1396,boulder,juniors female,13977,39,39,0T3z 0 5,,,,
1396,boulder,juniors female,15101,40,40,0T3z 0 8,,,,
1396,boulder,juniors female,15340,41,41,0T2z 0 2,,,,
1396,boulder,juniors female,14126,41,41,0T2z 0 2,,,,
1396,boulder,juniors female,14040,41,41,0T2z 0 2,,,,
1396,boulder,juniors female,14876,41,41,0T2z 0 2,,,,
1396,boulder,juniors female,14013,45,45,0T1z 0 1,,,,
1396,boulder,juniors female,16250,45,45,0T1z 0 1,,,,
1396,boulder,juniors female,16043,45,45,0T1z 0 1,,,,
1396,boulder,juniors female,16277,48,48,0T0z 0 0,,,,
1396,speed,juniors female,13609,1,1,6.99,,,1,6.89
1396,speed,juniors female,14965,2,2,7.13,,,2,6.98
1396,speed,juniors female,14799,3,3,7.45,,,3,7.34
1396,speed,juniors female,11595,4,5,7.63,,,4,8.18
1396,speed,juniors female,13158,5,9,8.19,,,5,7.54
1396,speed,juniors female,13437,6,6,7.69,,,6,8.81 (7.58)
1396,speed,juniors female,13753,7,7,7.7,,,7,7.61
1396,speed,juniors female,16147,9,4,7.59,,,9,10.41 (7.59)
1396,speed,juniors female,14064,10,12,8.51,,,10,7.77
1396,speed,juniors female,13045,11,8,7.78,,,11,7.82 (7.78)
1396,speed,juniors female,12323,12,10,8.24,,,12,7.82
1396,speed,juniors female,14073,13,11,8.3,,,13,9.85 (8.30)
1396,speed,juniors female,16025,14,15,8.77,,,14,8.64
1396,speed,juniors female,11805,15,14,8.69,,,15,11.51 (8.69)
1396,speed,juniors female,12000,17,17,9.0,,,,
1396,speed,juniors female,16185,19,19,9.19,,,,
1396,speed,juniors female,13342,21,21,9.84,,,,
1396,speed,juniors female,16226,22,22,11.01,,,,
1396,speed,juniors female,13840,24,24,12.17,,,,
1396,lead,juniors female,13329,1,2,2.29,1,46+,1,38+
1396,lead,juniors female,11555,3,5,5.29,7,31+,3,31+
1396,lead,juniors female,12777,6,16,16.12,5,32.0,6,24+
1396,lead,juniors female,12477,9,11,12.13,9,31.0,,
1396,lead,juniors female,8092,18,14,15.0,18,23+,,
1396,lead,juniors female,11561,24,21,20.66,24,23.0,,
1396,lead,juniors female,16186,25,22,22.14,25,23.0,,
1396,lead,juniors female,12605,27,27,27.39,,,,
1396,lead,juniors female,16209,30,30,28.7,,,,
1396,lead,juniors female,12680,36,36,33.23,,,,
1396,lead,juniors female,13852,38,38,37.25,,,,
1396,lead,juniors female,13596,,,DNS,,,,
1396,boulder,youth b male,15037,1,1,6T6z 10 6,1,3T4z 3 5,1,3T4z 5 9
1396,boulder,youth b male,15034,2,4,5T6z 8 9,6,3T3z 8 7,2,2T4z 4 6
1396,boulder,youth b male,16131,3,2,6T6z 16 7,5,3T3z 7 4,3,2T4z 5 9
1396,boulder,youth b male,15032,4,4,5T6z 8 9,2,3T4z 10 13,4,1T3z 1 10
1396,boulder,youth b male,16152,5,9,3T6z 8 11,3,3T4z 11 12,5,0T4z 0 7
1396,boulder,youth b male,16134,6,8,3T6z 6 8,4,3T3z 6 4,6,0T3z 0 5
1396,boulder,youth b male,14461,7,3,5T6z 7 6,7,3T3z 12 5,,
1396,boulder,youth b male,14950,8,10,3T6z 10 10,8,2T3z 4 5,,
1396,boulder,youth b male,15195,9,6,5T6z 16 6,9,2T3z 5 5,,
1396,boulder,youth b male,14445,10,13,2T6z 3 7,10,2T3z 5 5,,
1396,boulder,youth b male,15748,11,7,4T6z 12 13,11,2T2z 7 3,,
1396,boulder,youth b male,16220,12,16,2T5z 3 7,12,1T4z 1 5,,
1396,boulder,youth b male,14998,13,12,2T6z 2 13,13,1T4z 4 18,,
1396,boulder,youth b male,16224,14,19,2T5z 5 8,14,1T3z 6 4,,
1396,boulder,youth b male,14241,15,15,2T5z 3 5,15,1T2z 2 2,,
1396,boulder,youth b male,16126,16,20,1T6z 2 10,16,1T2z 2 9,,
1396,boulder,youth b male,15577,17,11,2T6z 2 8,17,0T2z 0 6,,
1396,boulder,youth b male,14672,18,17,2T5z 3 10,18,0T2z 0 6,,
1396,boulder,youth b male,15272,19,17,2T5z 3 10,19,0T2z 0 17,,
1396,boulder,youth b male,16151,20,14,2T5z 2 14,20,0T1z 0 1,,
1396,boulder,youth b male,16159,21,21,1T5z 1 9,,,,
1396,boulder,youth b male,16018,22,22,1T5z 1 12,,,,
1396,boulder,youth b male,14152,23,23,1T5z 2 10,,,,
1396,boulder,youth b male,15965,24,24,1T4z 1 7,,,,
1396,boulder,youth b male,14464,25,25,1T4z 1 15,,,,
1396,boulder,youth b male,16163,26,26,1T4z 3 7,,,,
1396,boulder,youth b male,16037,27,27,1T4z 3 12,,,,
1396,boulder,youth b male,14377,28,28,0T5z 0 5,,,,
1396,boulder,youth b male,14718,29,29,0T5z 0 6,,,,
1396,boulder,youth b male,15918,30,30,0T5z 0 10,,,,
1396,boulder,youth b male,16166,31,31,0T4z 0 7,,,,
1396,boulder,youth b male,16016,32,32,0T4z 0 8,,,,
1396,boulder,youth b male,15383,33,33,0T4z 0 9,,,,
1396,boulder,youth b male,16289,34,34,0T4z 0 15,,,,
1396,boulder,youth b male,15057,35,35,0T4z 0 21,,,,
1396,boulder,youth b male,16017,36,36,0T2z 0 3,,,,
1396,boulder,youth b male,15371,37,37,0T2z 0 4,,,,
1396,boulder,youth b male,15377,38,38,0T2z 0 9,,,,
1396,boulder,youth b male,14993,38,38,0T2z 0 9,,,,
1396,boulder,youth b male,16101,40,40,0T2z 0 11,,,,
1396,boulder,youth b male,16092,41,41,0T2z 0 16,,,,
1396,boulder,youth b male,14902,42,42,0T1z 0 2,,,,
1396,boulder,youth b male,15919,43,43,0T1z 0 3,,,,
1396,boulder,youth b male,15913,44,44,0T1z 0 7,,,,
1396,boulder,youth b male,16181,45,45,0T0z 0 0,,,,
1396,boulder,youth b male,16280,45,45,0T0z 0 0,,,,
1396,boulder,youth b male,16105,45,45,0T0z 0 0,,,,
1396,boulder,youth b male,16171,45,45,0T0z 0 0,,,,
1396,boulder,youth b male,15941,45,45,0T0z 0 0,,,,
1396,boulder,youth b male,16295,,,DNS,,,,
1396,boulder,youth b male,16090,,,DNS,,,,
1396,speed,youth b male,14973,1,1,5.1,,,1,5.03
1396,speed,youth b male,16150,2,2,5.47,,,2,5.52
1396,speed,youth b male,14968,3,5,6.28,,,3,5.77
1396,speed,youth b male,16190,4,6,6.34,,,4,6.92
1396,speed,youth b male,14579,5,4,6.01,,,5,5.75
1396,speed,youth b male,16281,6,14,7.66,,,6,6.31
1396,speed,youth b male,16132,7,8,6.57,,,7,6.35 (6.34)
1396,speed,youth b male,16262,8,7,6.36,,,8,6.70 (6.36)
1396,speed,youth b male,16263,9,3,5.95,,,9,8.77 (5.95)
1396,speed,youth b male,14754,10,9,6.85,,,10,7.72 (6.85)
1396,speed,youth b male,14844,11,10,7.11,,,11,7.70 (7.11)
1396,speed,youth b male,16214,12,11,7.39,,,12,7.64 (7.39)
1396,speed,youth b male,16219,13,12,7.55,,,13,7.60 (7.55)
1396,speed,youth b male,15386,14,13,7.61,,,14,FALL (7.61)
1396,speed,youth b male,16221,15,15,7.74,,,15,9.32 (7.74)
1396,speed,youth b male,16287,17,17,8.04,,,,
1396,speed,youth b male,16014,18,18,8.09,,,,
1396,speed,youth b male,16141,20,20,8.15,,,,
1396,speed,youth b male,16286,21,21,8.18,,,,
1396,speed,youth b male,15147,22,22,8.6,,,,
1396,speed,youth b male,16015,23,23,8.71,,,,
1396,speed,youth b male,16056,24,24,9.78,,,,
1396,speed,youth b male,16175,27,27,15.04,,,,
1396,speed,youth b male,16172,28,28,FALL,,,,
1396,speed,youth b male,16191,28,28,FALL,,,,
1396,lead,youth b male,16196,7,8,8.22,8,37+,7,28.0
1396,lead,youth b male,15166,15,16,15.25,15,31+,,
1396,lead,youth b male,16127,18,8,8.22,18,27.0,,
1396,lead,youth b male,15474,21,18,19.74,21,21+,,
1396,lead,youth b male,16232,25,24,24.8,25,18+,,
1396,lead,youth b male,14851,30,30,28.7,,,,
1396,lead,youth b male,15912,34,34,32.5,,,,
1396,lead,youth b male,14903,37,37,36.74,,,,
1396,lead,youth b male,16278,45,45,43.74,,,,
1396,lead,youth b male,16288,,,DNS,,,,
1396,boulder,youth a male,15017,1,7,4T6z 9 9,4,1T3z 2 10,1,3T4z 7 8
1396,boulder,youth a male,15035,2,5,4T6z 8 10,1,2T2z 2 2,2,2T4z 7 9
1396,boulder,youth a male,12629,3,2,5T6z 10 8,6,1T1z 1 1,3,1T3z 3 4
1396,boulder,youth a male,13842,4,17,3T5z 8 9,5,1T2z 4 8,4,1T3z 3 5
1396,boulder,youth a male,14975,5,1,5T6z 7 8,3,1T3z 2 6,5,0T4z 0 10
1396,boulder,youth a male,16133,6,6,4T6z 8 11,2,2T2z 5 3,6,0T3z 0 6
1396,boulder,youth a male,13895,7,7,4T6z 9 9,7,0T4z 0 7,,
1396,boulder,youth a male,13657,8,3,4T6z 7 7,8,0T4z 0 8,,
1396,boulder,youth a male,13626,9,13,3T5z 5 6,9,0T3z 0 6,,
1396,boulder,youth a male,13031,10,10,3T6z 4 7,10,0T3z 0 8,,
1396,boulder,youth a male,14053,11,16,3T5z 8 8,11,0T3z 0 12,,
1396,boulder,youth a male,16212,12,11,3T6z 10 16,12,0T3z 0 17,,
1396,boulder,youth a male,12529,13,14,3T5z 6 8,13,0T2z 0 4,,
1396,boulder,youth a male,13352,14,19,3T5z 9 11,14,0T2z 0 4,,
1396,boulder,youth a male,16128,15,9,4T5z 11 17,15,0T2z 0 6,,
1396,boulder,youth a male,13289,16,15,3T5z 7 11,16,0T2z 0 6,,
1396,boulder,youth a male,16149,17,18,3T5z 8 12,17,0T2z 0 8,,
1396,boulder,youth a male,15689,18,20,3T5z 10 9,18,0T1z 0 1,,
1396,boulder,youth a male,13366,19,4,4T6z 8 9,19,0T1z 0 2,,
1396,boulder,youth a male,13389,20,12,3T5z 4 12,20,0T1z 0 3,,
1396,boulder,youth a male,12692,21,21,3T5z 10 16,,,,
1396,boulder,youth a male,13393,22,22,3T4z 4 8,,,,
1396,boulder,youth a male,15031,23,23,2T6z 2 15,,,,
1396,boulder,youth a male,16187,24,24,2T6z 3 13,,,,
1396,boulder,youth a male,12490,25,25,2T5z 3 11,,,,
1396,boulder,youth a male,13616,26,26,2T5z 4 7,,,,
1396,boulder,youth a male,16257,27,27,2T4z 4 5,,,,
1396,boulder,youth a male,12513,28,28,2T4z 5 8,,,,
1396,boulder,youth a male,14729,29,29,2T4z 6 11,,,,
1396,boulder,youth a male,12502,30,30,2T4z 7 7,,,,
1396,boulder,youth a male,12850,31,31,2T4z 7 9,,,,
1396,boulder,youth a male,14041,32,32,2T4z 10 5,,,,
1396,boulder,youth a male,12565,33,33,2T3z 2 5,,,,
1396,boulder,youth a male,13976,34,34,2T3z 3 6,,,,
1396,boulder,youth a male,16210,35,35,2T3z 5 4,,,,
1396,boulder,youth a male,13828,36,36,2T3z 7 9,,,,
1396,boulder,youth a male,16007,37,37,1T5z 5 15,,,,
1396,boulder,youth a male,13423,38,38,1T4z 3 12,,,,
1396,boulder,youth a male,14847,39,39,1T3z 2 14,,,,
1396,boulder,youth a male,15968,40,40,1T3z 2 18,,,,
1396,boulder,youth a male,16183,41,41,1T2z 1 2,,,,
1396,boulder,youth a male,14992,42,42,1T2z 1 3,,,,
1396,boulder,youth a male,13861,43,43,1T2z 1 5,,,,
1396,boulder,youth a male,16285,44,44,1T2z 2 4,,,,
1396,boulder,youth a male,16008,45,45,1T2z 2 12,,,,
1396,boulder,youth a male,15967,46,46,1T2z 3 11,,,,
1396,boulder,youth a male,13860,47,47,1T1z 1 1,,,,
1396,boulder,youth a male,16179,47,47,1T1z 1 1,,,,
1396,boulder,youth a male,15291,47,47,1T1z 1 1,,,,
1396,boulder,youth a male,16109,50,50,1T1z 2 2,,,,
1396,boulder,youth a male,14719,51,51,1T1z 3 1,,,,
1396,boulder,youth a male,15205,52,52,0T4z 0 5,,,,
1396,boulder,youth a male,15917,53,53,0T4z 0 19,,,,
1396,boulder,youth a male,16255,54,54,0T2z 0 2,,,,
1396,boulder,youth a male,13281,55,55,0T2z 0 8,,,,
1396,boulder,youth a male,16002,56,56,0T2z 0 10,,,,
1396,boulder,youth a male,15964,57,57,0T1z 0 1,,,,
1396,boulder,youth a male,16275,57,57,0T1z 0 1,,,,
1396,boulder,youth a male,15161,57,57,0T1z 0 1,,,,
1396,boulder,youth a male,15065,57,57,0T1z 0 1,,,,
1396,boulder,youth a male,14923,61,61,0T1z 0 2,,,,
1396,boulder,youth a male,15158,61,61,0T1z 0 2,,,,
1396,boulder,youth a male,16246,63,63,0T1z 0 9,,,,
1396,boulder,youth a male,14601,64,64,0T1z 0 10,,,,
1396,boulder,youth a male,14823,65,65,0T0z 0 0,,,,
1396,boulder,youth a male,15323,65,65,0T0z 0 0,,,,
1396,boulder,youth a male,16170,65,65,0T0z 0 0,,,,
1396,boulder,youth a male,16168,65,65,0T0z 0 0,,,,
1396,boulder,youth a male,16042,65,65,0T0z 0 0,,,,
1396,boulder,youth a male,16041,65,65,0T0z 0 0,,,,
1396,boulder,youth a male,13390,,,DNS,,,,
1396,boulder,youth a male,16294,,,DNS,,,,
1396,boulder,youth a male,16297,,,DNS,,,,
1396,speed,youth a male,14963,1,2,5.31,,,1,5.23
1396,speed,youth a male,14051,2,4,5.37,,,2,5.74
1396,speed,youth a male,14001,3,6,5.52,,,3,6.25
1396,speed,youth a male,16253,4,1,5.09,,,4,9.1
1396,speed,youth a male,16254,5,3,5.32,,,5,6.14 (5.32)
1396,speed,youth a male,13060,6,5,5.39,,,6,7.53 (5.39)
1396,speed,youth a male,14052,7,9,5.76,,,7,5.45
1396,speed,youth a male,15192,8,10,5.84,,,8,7.05 (5.69)
1396,speed,youth a male,15168,9,7,5.62,,,9,5.74 (5.62)
1396,speed,youth a male,12742,10,8,5.72,,,10,6.26 (5.72)
1396,speed,youth a male,13653,11,11,5.85,,,11,5.77
1396,speed,youth a male,16188,12,12,5.89,,,12,5.78
1396,speed,youth a male,12816,13,16,6.05,,,13,5.85
1396,speed,youth a male,14009,14,13,5.895,,,14,FALL (5.89)
1396,speed,youth a male,14625,15,14,6.0,,,15,5.91
1396,speed,youth a male,13746,16,15,6.02,,,16,7.72 (6.02)
1396,speed,youth a male,13951,17,17,6.06,,,,
1396,speed,youth a male,14038,18,18,6.08,,,,
1396,speed,youth a male,16256,19,19,6.14,,,,
1396,speed,youth a male,13264,20,20,6.22,,,,
1396,speed,youth a male,13350,21,21,6.3,,,,
1396,speed,youth a male,13716,22,22,6.34,,,,
1396,speed,youth a male,15062,23,23,6.42,,,,
1396,speed,youth a male,14791,25,25,6.74,,,,
1396,speed,youth a male,14855,28,28,6.95,,,,
1396,speed,youth a male,14818,29,29,7.07,,,,
1396,speed,youth a male,16236,30,30,7.2,,,,
1396,speed,youth a male,16120,32,32,7.51,,,,
1396,speed,youth a male,13834,33,33,7.71,,,,
1396,speed,youth a male,16238,34,34,7.97,,,,
1396,speed,youth a male,16122,37,37,9.99,,,,
1396,speed,youth a male,16121,38,38,10.0,,,,
1396,speed,youth a male,16006,39,39,10.23,,,,
1396,speed,youth a male,16177,43,43,14.02,,,,
1396,speed,youth a male,16211,44,44,FALSE START,,,,
1396,speed,youth a male,14966,,,DNS,,,,
1396,lead,youth a male,15232,1,1,3.0,1,TOP,1,43+
1396,lead,youth a male,15010,3,1,3.0,8,33+,3,40+
1396,lead,youth a male,14783,8,14,13.56,7,34+,8,21+
1396,lead,youth a male,15628,18,20,20.45,18,28+,,
1396,lead,youth a male,14979,22,22,22.3,22,25+,,
1396,lead,youth a male,12479,23,13,11.02,23,23+,,
1396,lead,youth a male,13460,29,29,27.34,,,,
1396,lead,youth a male,16154,30,30,27.66,,,,
1396,lead,youth a male,13655,30,30,27.66,,,,
1396,lead,youth a male,16189,33,33,31.46,,,,
1396,lead,youth a male,15911,53,53,52.22,,,,
1396,lead,youth a male,16245,53,53,52.22,,,,
1396,lead,youth a male,14914,56,56,55.48,,,,
1396,lead,youth a male,13956,,,DNS,,,,
1396,boulder,juniors male,13987,1,1,6T6z 7 6,2,4T4z 10 10,1,4T4z 6 6
1396,boulder,juniors male,12335,2,15,4T6z 11 12,3,3T4z 6 5,2,3T3z 4 3
1396,boulder,juniors male,11500,3,4,5T6z 7 9,4,3T4z 9 13,3,3T3z 5 4
1396,boulder,juniors male,12452,4,2,5T6z 5 7,1,4T4z 8 5,4,2T3z 2 4
1396,boulder,juniors male,15038,5,3,5T6z 7 6,5,3T4z 11 8,5,2T3z 3 4
1396,boulder,juniors male,13853,6,9,4T6z 5 14,6,2T4z 3 11,6,2T3z 3 4
1396,boulder,juniors male,12496,7,8,4T6z 4 8,7,2T4z 4 12,,
1396,boulder,juniors male,12344,8,11,4T6z 6 9,8,2T4z 6 9,,
1396,boulder,juniors male,12387,9,20,4T5z 10 9,9,2T3z 4 7,,
1396,boulder,juniors male,12313,10,6,5T6z 11 11,10,1T4z 3 9,,
1396,boulder,juniors male,13457,11,17,4T5z 6 5,11,1T4z 3 15,,
1396,boulder,juniors male,11576,12,12,4T6z 8 11,12,1T4z 4 15,,
1396,boulder,juniors male,12382,13,19,4T5z 9 10,13,1T3z 1 4,,
1396,boulder,juniors male,16142,14,7,5T6z 21 21,14,1T3z 5 8,,
1396,boulder,juniors male,14850,15,14,4T6z 9 9,15,1T3z 5 14,,
1396,boulder,juniors male,15000,16,10,4T6z 6 7,16,0T4z 0 9,,
1396,boulder,juniors male,15026,17,18,4T5z 9 8,17,0T4z 0 9,,
1396,boulder,juniors male,15180,18,5,5T6z 11 10,18,0T3z 0 10,,
1396,boulder,juniors male,11855,19,13,4T6z 8 13,19,0T2z 0 3,,
1396,boulder,juniors male,12242,20,16,4T6z 14 18,20,0T2z 0 19,,
1396,boulder,juniors male,14983,21,21,3T6z 5 19,,,,
1396,boulder,juniors male,16130,22,22,3T6z 6 12,,,,
